antigen,folder_name,pdb_file,chain
Hs~Ref:NM_033506.1~uORF:IOH40035,../../antigens/alphafold_pdb/,O75426.pdb,A
Hs~MGC:BC015350.1~uORF:IOH10316,../../antigens/alphafold_pdb/,Q9BXR0.pdb,A
Hs~MGC:NM_015161.1~uORF:IOH11244,../../antigens/alphafold_pdb/,Q15041.pdb,A
Hs~Ref:NM_003630.1~uORF:IOH10847,../../antigens/alphafold_pdb/,P56589.pdb,A
Hs~Ref:NM_001878.2~uORF:IOH1673,../../antigens/alphafold_pdb/,P29373.pdb,A
Hs~Ref:NM_000975.2~uORF:IOH1740,../../antigens/alphafold_pdb/,P62913.pdb,A
Hs~Ref:NM_004078.1~uORF:IOH1778,../../antigens/alphafold_pdb/,P21291.pdb,A
Hs~Ref:NM_014046.2~uORF:IOH1899,../../antigens/alphafold_pdb/,Q9Y676.pdb,A
Hs~Ref:NM_053278.1~uORF:IOH28355,../../antigens/alphafold_pdb/,Q969N4.pdb,A
Hs~Ref:NM_002070.1~uORF:IOH14604,../../antigens/alphafold_pdb/,P04899.pdb,A
Hs~Ref:NM_004251.2~uORF:IOH14673,../../antigens/alphafold_pdb/,P51151.pdb,A
Hs~MGC:BC035690.1~uORF:IOH26051,../../antigens/alphafold_pdb/,Q8NCE2.pdb,A
Hs~MGC:BC000954.1~uORF:IOH3033,../../antigens/alphafold_pdb/,Q13185.pdb,A
Hs~MGC:BC000850.1~uORF:IOH3242,../../antigens/alphafold_pdb/,Q969U6.pdb,A
Hs~MGC:BC051366.1~uORF:IOH28071,../../antigens/alphafold_pdb/,Q92670.pdb,A
Hs~Ref:NM_023109~CAT:PV3146,../../antigens/alphafold_pdb/,P11362.pdb,A
Hs~Ref:NM_004217~CAT:PV3970,../../antigens/alphafold_pdb/,Q96GD4.pdb,A
Hs~Ref:NM_006343.1~CAT:PV3627,../../antigens/alphafold_pdb/,Q12866.pdb,A
Hs~Ref:NM_001040056.1~CAT:PV3311,../../antigens/alphafold_pdb/,P27361.pdb,A
Hs~Ref:NM_001007156~CAT:PV3617,../../antigens/alphafold_pdb/,Q16288.pdb,A
Hs~Ref:NM_001715~CAT:PV3683,../../antigens/alphafold_pdb/,P51451.pdb,A
Hs~Ref:NM_014408.3~uORF:IOH5925,../../antigens/alphafold_pdb/,O43617.pdb,A
Hs~MGC:BC001652.2~uORF:IOH3778,../../antigens/alphafold_pdb/,Q13610.pdb,A
Hs~MGC:BC007072.1~uORF:IOH7380,../../antigens/alphafold_pdb/,Q96IX9.pdb,A
Hs~Ref:NM_018222.2~uORF:IOH27894,../../antigens/alphafold_pdb/,Q9NVD7.pdb,A
Hs~MGC:BC011719.1~uORF:IOH27841,../../antigens/alphafold_pdb/,Q9BTV4.pdb,A
Hs~MGC:BC017917.1~uORF:IOH27928,../../antigens/alphafold_pdb/,P60174.pdb,A
Hs~MGC:BC030950.1~uORF:IOH23190,../../antigens/alphafold_pdb/,Q96KF2.pdb,A
Hs~Ref:NM_003910.2~uORF:IOH23209,../../antigens/alphafold_pdb/,P41223.pdb,A
Hs~MGC:BC015109.1~uORF:IOH14036,../../antigens/alphafold_pdb/,Q9BYD6.pdb,A
Hs~Ref:NM_198097.1~uORF:IOH13150,../../antigens/alphafold_pdb/,P86790.pdb,A
Hs~MGC:BC024011.2~uORF:IOH10804,../../antigens/alphafold_pdb/,Q9H094.pdb,A
Hs~MGC:BC028917.1~uORF:IOH22195,../../antigens/alphafold_pdb/,Q86WB0.pdb,A
Hs~MGC:BC036910.1~uORF:IOH25910,../../antigens/alphafold_pdb/,Q8N402.pdb,A
Hs~MGC:BC008298.1~uORF:IOH6949,../../antigens/alphafold_pdb/,Q9H6R4.pdb,A
Hs~Ref:NM_032376.1~uORF:IOH6085,../../antigens/alphafold_pdb/,Q96IK0.pdb,A
Hs~Ref:NM_001946.1~uORF:IOH5003,../../antigens/alphafold_pdb/,Q16828.pdb,A
Hs~MGC:NM_152788.2~uORF:IOH11108,../../antigens/alphafold_pdb/,Q7Z6G8.pdb,A
Hs~Ref:NM_020530.2~uORF:IOH13456,../../antigens/alphafold_pdb/,P13725.pdb,A
Hs~MGC:BC015325.1~uORF:IOH11150,../../antigens/alphafold_pdb/,Q9NXP7.pdb,A
Hs~Ref:NM_173571.1~uORF:IOH22557,../../antigens/alphafold_pdb/,Q5JQC4.pdb,A
Hs~Ref:NM_020234.3~uORF:IOH21971,../../antigens/alphafold_pdb/,Q8N5C7.pdb,A
Hs~MGC:BC013791.1~uORF:IOH22123,../../antigens/alphafold_pdb/,P48539.pdb,A
Hs~Ref:NM_007067.3~uORF:IOH21942,../../antigens/alphafold_pdb/,O95251.pdb,A
Hs~Ref:NM_032499.1~uORF:IOH6336,../../antigens/alphafold_pdb/,Q9Y2V0.pdb,A
Hs~MGC:BC020651.1~uORF:IOH12789,../../antigens/alphafold_pdb/,Q9NZE8.pdb,A
Hs~MGC:BC010152.1~uORF:IOH27838,../../antigens/alphafold_pdb/,Q9UJZ1.pdb,A
Hs~Ref:NM_018108.2~uORF:IOH10013,../../antigens/alphafold_pdb/,Q8N806.pdb,A
Hs~MGC:BC011963.1~uORF:IOH10799,../../antigens/alphafold_pdb/,O96011.pdb,A
Hs~MGC:BC019292.1~uORF:IOH13802,../../antigens/alphafold_pdb/,O15120.pdb,A
Hs~Ref:NM_012191.2~uORF:IOH40594,../../antigens/alphafold_pdb/,Q93015.pdb,A
Hs~MGC:BC007811.2~uORF:IOH40618,../../antigens/alphafold_pdb/,Q08379.pdb,A
Hs~Ref:NM_001005339.1~uORF:IOH13018,../../antigens/alphafold_pdb/,O43665.pdb,A
Hs~Ref:NM_173475.1~uORF:IOH26231,../../antigens/alphafold_pdb/,Q8IWE4.pdb,A
Hs~Ref:NM_005142.2~uORF:IOH26056,../../antigens/alphafold_pdb/,P27352.pdb,A
Hs~Ref:NM_015246.1~uORF:IOH26658,../../antigens/alphafold_pdb/,O60291.pdb,A
Hs~MGC:BC028227.1~uORF:IOH21543,../../antigens/alphafold_pdb/,Q9UN81.pdb,A
Hs~Ref:NM_020685.1~uORF:IOH13506,../../antigens/alphafold_pdb/,Q9HBI5.pdb,A
Hs~Ref:NM_005879.2~uORF:IOH3484,../../antigens/alphafold_pdb/,Q9BWF2.pdb,A
Hs~MGC:NM_152522.2~uORF:IOH11477,../../antigens/alphafold_pdb/,Q8N6S5.pdb,A
Hs~Ref:NM_000880.2~uORF:IOH26652,../../antigens/alphafold_pdb/,P13232.pdb,A
Hs~Ref:NM_022059.1~uORF:IOH26382,../../antigens/alphafold_pdb/,Q9H2A7.pdb,A
Hs~MGC:BC002897.1~uORF:IOH5695,../../antigens/alphafold_pdb/,Q6P1L6.pdb,A
Hs~MGC:BC002650.1~uORF:IOH5270,../../antigens/alphafold_pdb/,Q6NUP7.pdb,A
Hs~Ref:NM_020368.1~uORF:IOH6359,../../antigens/alphafold_pdb/,Q9NQZ2.pdb,A
Hs~Ref:NM_007107.2~uORF:IOH13133,../../antigens/alphafold_pdb/,Q9UNL2.pdb,A
Hs~MGC:BC009553.2~uORF:IOH9938,../../antigens/alphafold_pdb/,Q9HD26.pdb,A
Hs~MGC:BC015596.1~uORF:IOH29335,../../antigens/alphafold_pdb/,P58511.pdb,A
Hs~MGC:BC060317.1~uORF:IOH29297,../../antigens/alphafold_pdb/,Q6ZYL4.pdb,A
Hs~MGC:BC030260.1~uORF:IOH21521,../../antigens/alphafold_pdb/,P07478.pdb,A
Hs~MGC:BC020838.1~uORF:IOH13454,../../antigens/alphafold_pdb/,P56880.pdb,A
Hs~Ref:NM_001306.2~uORF:IOH13619,../../antigens/alphafold_pdb/,O15551.pdb,A
Hs~MGC:NM_152456.1~uORF:IOH22712,../../antigens/alphafold_pdb/,Q6ZMJ4.pdb,A
Hs~Ref:NM_017506.1~uORF:IOH39552,../../antigens/alphafold_pdb/,Q15622.pdb,A
Hs~MGC:BC066987.1~uORF:IOH40087,../../antigens/alphafold_pdb/,Q6NXN4.pdb,A
Hs~Ref:NM_005390.1~uORF:IOH22280,../../antigens/alphafold_pdb/,P29803.pdb,A
Hs~Ref:NM_032343.1~uORF:IOH6589,../../antigens/alphafold_pdb/,Q9BRQ6.pdb,A
Hs~MGC:BC012105.1~uORF:IOH14609,../../antigens/alphafold_pdb/,O15381.pdb,A
Hs~Ref:NM_017809.2~uORF:IOH10134,../../antigens/alphafold_pdb/,Q9GZY0.pdb,A
Hs~MGC:BC041037.1~uORF:IOH28003,../../antigens/alphafold_pdb/,P0DOX5.pdb,A
Hs~Ref:NM_014774.1~uORF:IOH4054,../../antigens/alphafold_pdb/,O75071.pdb,A
Hs~Ref:NM_002704.1~uORF:IOH12030,../../antigens/alphafold_pdb/,P02775.pdb,A
Hs~MGC:BC011014.1~uORF:IOH12165,../../antigens/alphafold_pdb/,Q9Y5J6.pdb,A
Hs~MGC:BC020840.1~uORF:IOH14881,../../antigens/alphafold_pdb/,P01848.pdb,A
Hs~MGC:BC000909.2~uORF:IOH11938,../../antigens/alphafold_pdb/,Q6P4A8.pdb,A
Hs~MGC:BC022254.1~uORF:IOH14853,../../antigens/alphafold_pdb/,Q96SD1.pdb,A
Hs~Ref:NM_144673.1~uORF:IOH13407,../../antigens/alphafold_pdb/,Q8TAZ6.pdb,A
Hs~MGC:BC033233.1~uORF:IOH23273,../../antigens/alphafold_pdb/,Q9C0H9.pdb,A
Hs~Ref:NM_001945.1~uORF:IOH23272,../../antigens/alphafold_pdb/,Q99075.pdb,A
Hs~Ref:NM_005465.2,../../antigens/alphafold_pdb/,Q9Y243.pdb,A
Hs~Ref:NM_003718.2,../../antigens/alphafold_pdb/,Q14004.pdb,A
Hs~Ref:NM_021643.1,../../antigens/alphafold_pdb/,Q92519.pdb,A
Hs~Ref:NM_004586.1,../../antigens/alphafold_pdb/,P51812.pdb,A
Hs~Ref:NM_004850.2,../../antigens/alphafold_pdb/,O75116.pdb,A
Hs~Ref:NM_022972.1,../../antigens/alphafold_pdb/,P21802.pdb,A
Hs~Ref:NM_002969.2,../../antigens/alphafold_pdb/,P53778.pdb,A
Hs~Ref:NM_015918.2~uORF:IOH10987,../../antigens/alphafold_pdb/,Q969H6.pdb,A
Hs~Ref:NM_014172.1~uORF:IOH10635,../../antigens/alphafold_pdb/,Q9NRX4.pdb,A
Hs~MGC:BC026349.1~uORF:IOH10888,../../antigens/alphafold_pdb/,Q99259.pdb,A
Hs~Ref:NM_019854.2~uORF:IOH11043,../../antigens/alphafold_pdb/,Q9NR22.pdb,A
Hs~MGC:BC033734.1~uORF:IOH21809,../../antigens/alphafold_pdb/,A2RTY3.pdb,A
Hs~Ref:NM_002443.2~uORF:IOH7298,../../antigens/alphafold_pdb/,P08118.pdb,A
Hs~Ref:NM_001175.1~uORF:IOH14469,../../antigens/alphafold_pdb/,P52566.pdb,A
Hs~MGC:NM_182522.2~uORF:IOH22723,../../antigens/alphafold_pdb/,Q96LR4.pdb,A
Hs~Ref:NM_145177.1~uORF:IOH21679,../../antigens/alphafold_pdb/,Q8N5I4.pdb,A
Hs~Ref:NM_152789.1~uORF:IOH21683,../../antigens/alphafold_pdb/,Q5BKY9.pdb,A
Hs~Ref:NM_014303.2~uORF:IOH21738,../../antigens/alphafold_pdb/,O00541.pdb,A
Hs~Ref:NM_001008388.1~uORF:IOH21642,../../antigens/alphafold_pdb/,Q8N5K1.pdb,A
Hs~MGC:BC009872.1~uORF:IOH13974,../../antigens/alphafold_pdb/,O14874.pdb,A
Hs~Ref:NM_003406.2~uORF:IOH3874,../../antigens/alphafold_pdb/,P63104.pdb,A
Hs~MGC:BC017589.2~uORF:IOH10834,../../antigens/alphafold_pdb/,Q96J77.pdb,A
Hs~Ref:NM_024295.1~uORF:IOH4224,../../antigens/alphafold_pdb/,Q9BUN8.pdb,A
Hs~Ref:NM_007030.1~uORF:IOH43477,../../antigens/alphafold_pdb/,O94811.pdb,A
Hs~Ref:NM_174902.2~uORF:IOH43203,../../antigens/alphafold_pdb/,Q86YD5.pdb,A
Hs~Ref:XM_375359.1~uORF:IOH43383,../../antigens/alphafold_pdb/,Q3B7T3.pdb,A
Hs~Ref:NM_080911.1~uORF:IOH43486,../../antigens/alphafold_pdb/,P13051.pdb,A
Hs~Ref:NM_194318.2~uORF:IOH37836,../../antigens/alphafold_pdb/,Q6Y288.pdb,A
Hs~Ref:NM_153289.2~uORF:IOH40759,../../antigens/alphafold_pdb/,Q8N690.pdb,A
Hs~Ref:NM_199054.1~uORF:IOH37765,../../antigens/alphafold_pdb/,Q9HBH9.pdb,A
Hs~Ref:NM_022039.3~uORF:IOH39881,../../antigens/alphafold_pdb/,P57775.pdb,A
Hs~Ref:NM_006275.2~uORF:IOH3168,../../antigens/alphafold_pdb/,Q13247.pdb,A
Hs~MGC:BC019239.1~uORF:IOH13580,../../antigens/alphafold_pdb/,Q8WUX2.pdb,A
Hs~Ref:NM_006607.1~uORF:IOH40244,../../antigens/alphafold_pdb/,Q9NZH5.pdb,A
Hs~MGC:BC051762.1~uORF:IOH28838,../../antigens/alphafold_pdb/,Q9NUD7.pdb,A
Hs~Ref:NM_012369.1~uORF:IOH28407,../../antigens/alphafold_pdb/,Q13607.pdb,A
Hs~MGC:BC058036.1~uORF:IOH29481,../../antigens/alphafold_pdb/,P14207.pdb,A
Hs~MGC:XM_166871.3~uORF:IOH28314,../../antigens/alphafold_pdb/,Q8NH73.pdb,A
Hs~MGC:BC036846.1~uORF:IOH28739,../../antigens/alphafold_pdb/,Q8NF86.pdb,A
Hs~Ref:NM_016417.2~uORF:IOH26709,../../antigens/alphafold_pdb/,Q86SX6.pdb,A
Hs~Ref:NM_012282.2~uORF:IOH27351,../../antigens/alphafold_pdb/,Q9UJ90.pdb,A
Hs~MGC:BC050442.1~uORF:IOH26716,../../antigens/alphafold_pdb/,P09017.pdb,A
Hs~Ref:NM_032373.1~uORF:IOH27011,../../antigens/alphafold_pdb/,Q86SE9.pdb,A
Hs~MGC:BC046117.1~uORF:IOH26985,../../antigens/alphafold_pdb/,O14645.pdb,A
Hs~MGC:BC050401.1~uORF:IOH26650,../../antigens/alphafold_pdb/,Q8N9W8.pdb,A
Hs~Ref:NM_005061.2~uORF:IOH26731,../../antigens/alphafold_pdb/,Q92901.pdb,A
Hs~MGC:BC007618.1~uORF:IOH6923,../../antigens/alphafold_pdb/,Q96ID5.pdb,A
Hs~MGC:BC003398.1~uORF:IOH3008,../../antigens/alphafold_pdb/,Q9H8S9.pdb,A
Hs~MGC:BC058288.1~uORF:IOH29443,../../antigens/alphafold_pdb/,Q4G0X9.pdb,A
Hs~Ref:NM_002488.2~uORF:IOH7216,../../antigens/alphafold_pdb/,O43678.pdb,A
Hs~MGC:BC020975.1~uORF:IOH10376,../../antigens/alphafold_pdb/,Q8WUA8.pdb,A
Hs~MGC:BC011393.1~uORF:IOH9774,../../antigens/alphafold_pdb/,P15882.pdb,A
Hs~MGC:BC012452.1~uORF:IOH11283,../../antigens/alphafold_pdb/,P41587.pdb,A
Hs~MGC:BC009710.1~uORF:IOH9854,../../antigens/alphafold_pdb/,O14653.pdb,A
Hs~MGC:BC001780.1~uORF:IOH4955,../../antigens/alphafold_pdb/,O43709.pdb,A
Hs~Ref:NM_002168.1~uORF:IOH13257,../../antigens/alphafold_pdb/,P48735.pdb,A
Hs~MGC:BC003502.1~uORF:IOH5490,../../antigens/alphafold_pdb/,Q9Y3B8.pdb,A
Hs~Ref:NM_006791.1~uORF:IOH3901,../../antigens/alphafold_pdb/,Q9UBU8.pdb,A
Hs~MGC:BC026241.1~uORF:IOH12763,../../antigens/alphafold_pdb/,Q15386.pdb,A
Hs~MGC:BC008390.1~uORF:IOH7426,../../antigens/alphafold_pdb/,Q08499.pdb,A
Hs~Ref:NM_003978.2~uORF:IOH3303,../../antigens/alphafold_pdb/,O43586.pdb,A
Hs~Ref:NM_005793.3~uORF:IOH3852,../../antigens/alphafold_pdb/,O75414.pdb,A
Hs~Ref:NM_014051.1~uORF:IOH13905,../../antigens/alphafold_pdb/,Q9Y6G1.pdb,A
Hs~Ref:NM_021149.1~uORF:IOH12644,../../antigens/alphafold_pdb/,Q14019.pdb,A
Hs~MGC:BC017504.1~uORF:IOH12256,../../antigens/alphafold_pdb/,Q9H4E7.pdb,A
Hs~MGC:BC028199.1~uORF:IOH11414,../../antigens/alphafold_pdb/,Q8TDQ1.pdb,A
Hs~MGC:BC038505.1~uORF:IOH28649,../../antigens/alphafold_pdb/,O95429.pdb,A
Hs~MGC:BC051849.2~uORF:IOH28888,../../antigens/alphafold_pdb/,Q86UA6.pdb,A
Hs~MGC:BC060041.1~uORF:IOH29447,../../antigens/alphafold_pdb/,P11168.pdb,A
Hs~MGC:BC059364.1~uORF:IOH29285,../../antigens/alphafold_pdb/,Q8N8N7.pdb,A
Hs~Ref:NM_014487.2~uORF:IOH4416,../../antigens/alphafold_pdb/,Q9Y3S2.pdb,A
Hs~MGC:BC000718.1~uORF:IOH4584,../../antigens/alphafold_pdb/,Q13561.pdb,A
Hs~MGC:BC015221.1~uORF:IOH11566,../../antigens/alphafold_pdb/,Q96BS2.pdb,A
Hs~Ref:NM_004470.2~uORF:IOH2972,../../antigens/alphafold_pdb/,P26885.pdb,A
Hs~Ref:NM_006769.2~uORF:IOH4472,../../antigens/alphafold_pdb/,P61968.pdb,A
Hs~Ref:NM_024041.1~uORF:IOH4477,../../antigens/alphafold_pdb/,Q9BWG6.pdb,A
Hs~Ref:NM_021254.1~uORF:IOH4573,../../antigens/alphafold_pdb/,P57076.pdb,A
Hs~MGC:BC000733.1~uORF:IOH4627,../../antigens/alphafold_pdb/,O75821.pdb,A
Hs~Ref:NM_005975~CAT:PV3291,../../antigens/alphafold_pdb/,Q13882.pdb,A
Hs~Ref:NM_001014831.1~CAT:PV4212,../../antigens/alphafold_pdb/,O96013.pdb,A
Hs~Ref:NM_003845.1~CAT:PV3871,../../antigens/alphafold_pdb/,Q9NR20.pdb,A
Hs~Ref:NM_206918.1~uORF:IOH39844,../../antigens/alphafold_pdb/,Q6QHC5.pdb,A
Hs~Ref:NM_002407.1~uORF:IOH40725,../../antigens/alphafold_pdb/,O75556.pdb,A
Hs~MGC:BC064984.1~uORF:IOH40665,../../antigens/alphafold_pdb/,Q8IXJ9.pdb,A
Hs~Ref:NM_173517.3~uORF:IOH40649,../../antigens/alphafold_pdb/,Q8N0U8.pdb,A
Hs~MGC:NM_173473.2~uORF:IOH9870,../../antigens/alphafold_pdb/,Q96DE5.pdb,A
Hs~MGC:BC013567.1~uORF:IOH9922,../../antigens/alphafold_pdb/,Q86UV5.pdb,A
Hs~MGC:BC009564.1~uORF:IOH9952,../../antigens/alphafold_pdb/,P07355.pdb,A
Hs~Ref:NM_001613.1~uORF:IOH9991,../../antigens/alphafold_pdb/,P62736.pdb,A
Hs~MGC:BC008567.1~uORF:IOH3328,../../antigens/alphafold_pdb/,P57077.pdb,A
Hs~Ref:NM_032308.1~uORF:IOH5031,../../antigens/alphafold_pdb/,Q86UA6.pdb,A
Hs~Ref:NM_031427.1~uORF:IOH7274,../../antigens/alphafold_pdb/,Q4LDG9.pdb,A
Hs~MGC:NM_173362.2~uORF:IOH12123,../../antigens/alphafold_pdb/,Q8TAC1.pdb,A
Hs~Ref:NM_018711.1~uORF:IOH21559,../../antigens/alphafold_pdb/,Q8N4V2.pdb,A
Hs~Ref:NM_021219.2~uORF:IOH12137,../../antigens/alphafold_pdb/,P57087.pdb,A
Hs~MGC:BC047021.1~uORF:IOH26601,../../antigens/alphafold_pdb/,Q9BY67.pdb,A
Hs~Ref:NM_144638.1~uORF:IOH10667,../../antigens/alphafold_pdb/,Q69YG0.pdb,A
Hs~Ref:NM_022060.2~uORF:IOH11269,../../antigens/alphafold_pdb/,Q8TB40.pdb,A
Hs~Ref:NM_152277.1~uORF:IOH11072,../../antigens/alphafold_pdb/,Q8WUN7.pdb,A
Hs~MGC:BC018302.1~uORF:IOH10233,../../antigens/alphafold_pdb/,Q9NXH9.pdb,A
Hs~Ref:NM_002235.2~uORF:IOH37901,../../antigens/alphafold_pdb/,P17658.pdb,A
Hs~Ref:NM_202000.2~uORF:IOH5315,../../antigens/alphafold_pdb/,Q53FZ2.pdb,A
Hs~MGC:BC005008.1~uORF:IOH5603,../../antigens/alphafold_pdb/,P40199.pdb,A
Hs~Ref:NM_001050.1~uORF:IOH10700,../../antigens/alphafold_pdb/,P30874.pdb,A
Hs~MGC:BC017048.1~uORF:IOH10387,../../antigens/alphafold_pdb/,P29033.pdb,A
Hs~Ref:NM_005832.2~uORF:IOH12198,../../antigens/alphafold_pdb/,Q9Y691.pdb,A
Hs~Ref:NM_005749.2~uORF:IOH22719,../../antigens/alphafold_pdb/,P50616.pdb,A
Hs~MGC:BC012536.1~uORF:IOH14192,../../antigens/alphafold_pdb/,Q53GQ0.pdb,A
Hs~Ref:NM_031992.1~uORF:IOH13859,../../antigens/alphafold_pdb/,Q15056.pdb,A
Hs~Ref:NM_030673.1~uORF:IOH5238,../../antigens/alphafold_pdb/,P55735.pdb,A
Hs~MGC:BC003566.1~uORF:IOH4871,../../antigens/alphafold_pdb/,P17028.pdb,A
Hs~Ref:NM_025212.1~uORF:IOH35255,../../antigens/alphafold_pdb/,Q9H2H0.pdb,A
Hs~Ref:NM_015370.1~uORF:IOH35430,../../antigens/alphafold_pdb/,O95567.pdb,A
Hs~MGC:BC001487.2~uORF:IOH12155,../../antigens/alphafold_pdb/,Q13148.pdb,A
Hs~Ref:NM_145699.2~uORF:IOH35258,../../antigens/alphafold_pdb/,P31941.pdb,A
Hs~Ref:NM_024114.1~uORF:IOH5233,../../antigens/alphafold_pdb/,Q8IWZ4.pdb,A
Hs~MGC:BC004243.1~uORF:IOH5500,../../antigens/alphafold_pdb/,O15382.pdb,A
Hs~MGC:NM_152398.1~uORF:IOH21775,../../antigens/alphafold_pdb/,Q56VL3.pdb,A
Hs~MGC:NM_004118.3~uORF:IOH13387,../../antigens/alphafold_pdb/,O43638.pdb,A
Hs~MGC:BC017927.1~uORF:IOH13475,../../antigens/alphafold_pdb/,Q6P179.pdb,A
Hs~MGC:BC029046.1~uORF:IOH27332,../../antigens/alphafold_pdb/,P07305.pdb,A
Hs~MGC:BC003551.1~uORF:IOH4964,../../antigens/alphafold_pdb/,P21980.pdb,A
Hs~Ref:NM_031473.1~uORF:IOH6215,../../antigens/alphafold_pdb/,Q8WYA0.pdb,A
Hs~Ref:NM_016495.1~uORF:IOH7137,../../antigens/alphafold_pdb/,Q9P0N9.pdb,A
Hs~Ref:NM_032349.1~uORF:IOH6316,../../antigens/alphafold_pdb/,Q9BRJ7.pdb,A
Hs~Ref:NM_052887.2~uORF:IOH45532,../../antigens/alphafold_pdb/,P58753.pdb,A
Hs~Ref:NM_004058.2~uORF:IOH45954,../../antigens/alphafold_pdb/,Q13938.pdb,A
Hs~Ref:NM_181462.1~uORF:IOH45485,../../antigens/alphafold_pdb/,Q7Z7F7.pdb,A
Hs~Ref:NM_002059.3~uORF:IOH12292,../../antigens/alphafold_pdb/,P01242.pdb,A
Hs~MGC:BC008069.2~uORF:IOH5756,../../antigens/alphafold_pdb/,Q96MF2.pdb,A
Hs~MGC:BC017922.1~uORF:IOH12726,../../antigens/alphafold_pdb/,P12018.pdb,A
Hs~MGC:BC058924.1~uORF:IOH29105,../../antigens/alphafold_pdb/,P61081.pdb,A
Hs~Ref:NM_016235.1~uORF:IOH29624,../../antigens/alphafold_pdb/,Q9NZH0.pdb,A
Hs~Ref:NM_004580.2~uORF:IOH29589,../../antigens/alphafold_pdb/,P51159.pdb,A
Hs~MGC:BC057812.1~uORF:IOH29129,../../antigens/alphafold_pdb/,Q6PEY1.pdb,A
Hs~Ref:NM_002883.2~uORF:IOH13287,../../antigens/alphafold_pdb/,P46060.pdb,A
Hs~MGC:BC001874.1~uORF:IOH4836,../../antigens/alphafold_pdb/,Q13501.pdb,A
Hs~MGC:BC026060.2~uORF:IOH12294,../../antigens/alphafold_pdb/,Q96RR4.pdb,A
Hs~MGC:BC000331.1~uORF:IOH3559,../../antigens/alphafold_pdb/,P28070.pdb,A
Hs~Ref:NM_194271.1~uORF:IOH41584,../../antigens/alphafold_pdb/,Q969K3.pdb,A
Hs~Ref:NM_001002232.1~uORF:IOH45883,../../antigens/alphafold_pdb/,P20151.pdb,A
Hs~Ref:NM_001182.2~uORF:IOH45681,../../antigens/alphafold_pdb/,P49419.pdb,A
Hs~Ref:NM_145252.1~uORF:IOH9864,../../antigens/alphafold_pdb/,Q96DA0.pdb,A
Hs~MGC:BC010850.1~uORF:IOH9969,../../antigens/alphafold_pdb/,Q86Y56.pdb,A
Hs~MGC:BC012945.1~uORF:IOH25802,../../antigens/alphafold_pdb/,Q0VDD7.pdb,A
Hs~Ref:NM_003221.1~uORF:IOH25803,../../antigens/alphafold_pdb/,Q92481.pdb,A
Hs~Ref:NM_016836.1~uORF:IOH12909,../../antigens/alphafold_pdb/,P29558.pdb,A
Hs~Ref:NM_016484.1~uORF:IOH12355,../../antigens/alphafold_pdb/,Q5EBL8.pdb,A
Hs~MGC:NM_178858.3~uORF:IOH13450,../../antigens/alphafold_pdb/,Q96NB2.pdb,A
Hs~Ref:NM_138463.1~uORF:IOH12071,../../antigens/alphafold_pdb/,Q96CP7.pdb,A
Hs~Ref:NM_138482.1~uORF:IOH12454,../../antigens/alphafold_pdb/,P20248.pdb,A
Hs~MGC:BC020867.1~uORF:IOH12282,../../antigens/alphafold_pdb/,Q9NSD5.pdb,A
Hs~Ref:NM_006699.3~uORF:IOH39822,../../antigens/alphafold_pdb/,O60476.pdb,A
Hs~Ref:NM_002815.2~uORF:IOH3459,../../antigens/alphafold_pdb/,O00231.pdb,A
Hs~MGC:BC059366.1~uORF:IOH39823,../../antigens/alphafold_pdb/,Q6PI47.pdb,A
Hs~Ref:NM_138771.2~uORF:IOH40866,../../antigens/alphafold_pdb/,Q96EE4.pdb,A
Hs~Ref:NM_013338.2~uORF:IOH12723,../../antigens/alphafold_pdb/,Q9Y673.pdb,A
Hs~MGC:BC014539.1~uORF:IOH12145,../../antigens/alphafold_pdb/,Q8WXD2.pdb,A
Hs~Ref:NM_016940.1~uORF:IOH12821,../../antigens/alphafold_pdb/,P57060.pdb,A
Hs~MGC:BC017098.1~uORF:IOH13421,../../antigens/alphafold_pdb/,P57723.pdb,A
Hs~MGC:BC028983.1~uORF:IOH22379,../../antigens/alphafold_pdb/,P51114.pdb,A
Hs~MGC:BC022237.1~uORF:IOH21440,../../antigens/alphafold_pdb/,Q9C0C9.pdb,A
Hs~MGC:BC010697.1~uORF:IOH9799,../../antigens/alphafold_pdb/,Q96LT9.pdb,A
Hs~Ref:NM_016525.3~uORF:IOH10415,../../antigens/alphafold_pdb/,Q9NZ09.pdb,A
Hs~Ref:NM_012402.1~uORF:IOH3521,../../antigens/alphafold_pdb/,P53365.pdb,A
Hs~MGC:BC017070.1~uORF:IOH11214,../../antigens/alphafold_pdb/,Q96AJ1.pdb,A
Hs~MGC:BC001045.1~uORF:IOH4660,../../antigens/alphafold_pdb/,Q9BVN2.pdb,A
Hs~Ref:NM_024588.2~uORF:IOH6887,../../antigens/alphafold_pdb/,Q6ZQQ2.pdb,A
Hs~Ref:NM_004593.1~uORF:IOH2936,../../antigens/alphafold_pdb/,P62995.pdb,A
Hs~Ref:NM_005205.2~uORF:IOH27397,../../antigens/alphafold_pdb/,Q02221.pdb,A
Hs~MGC:NM_194279.1~uORF:IOH27677,../../antigens/alphafold_pdb/,Q86U28.pdb,A
Hs~MGC:BC036094.1~uORF:IOH27258,../../antigens/alphafold_pdb/,P0DSO3.pdb,A
Hs~MGC:BC035568.1~uORF:IOH27552,../../antigens/alphafold_pdb/,P07311.pdb,A
