nodo:ID,:LABEL
XN_6065,PROTEIN2
XN_6066,PROTEIN2
XN_6067,PROTEIN2
XN_6068,PROTEIN2
XN_6069,PROTEIN2
XN_6070,PROTEIN2
XN_6071,PROTEIN2
XN_6072,PROTEIN2
XN_6073,PROTEIN2
XN_6074,PROTEIN2
XN_6075,PROTEIN2
XN_6076,PROTEIN2
XN_6077,PROTEIN2
XN_6078,PROTEIN2
XN_6079,PROTEIN2
XN_6080,PROTEIN2
XN_6081,PROTEIN2
XN_6082,PROTEIN2
XN_6083,PROTEIN2
XN_6084,PROTEIN2
XN_6085,PROTEIN2
XN_6086,PROTEIN2
XN_6087,PROTEIN2
XN_6088,PROTEIN2
XN_6089,PROTEIN2
XN_6090,PROTEIN2
XN_6091,PROTEIN2
XN_6092,PROTEIN2
XN_6093,PROTEIN2
XN_6094,PROTEIN2
XN_6095,PROTEIN2
XN_6096,PROTEIN2
XN_6097,PROTEIN2
XN_6098,PROTEIN2
XN_6099,PROTEIN2
XN_6100,PROTEIN2
XN_6101,PROTEIN2
XN_6102,PROTEIN2
XN_6103,PROTEIN2
XN_6104,PROTEIN2
XN_6105,PROTEIN2
XN_6106,PROTEIN2
XN_6107,PROTEIN2
XN_6108,PROTEIN2
XN_6109,PROTEIN2
XN_6110,PROTEIN2
XN_6111,PROTEIN2
XN_6112,PROTEIN2
XN_6113,PROTEIN2
XN_6114,PROTEIN2
XN_6115,PROTEIN2
XN_6116,PROTEIN2
XN_6117,PROTEIN2
XN_6118,PROTEIN2
XN_6119,PROTEIN2
XN_6120,PROTEIN2
XN_6121,PROTEIN2
XN_6122,PROTEIN2
XN_6123,PROTEIN2
XN_6124,PROTEIN2
XN_6125,PROTEIN2
XN_6126,PROTEIN2
XN_6127,PROTEIN2
XN_6128,PROTEIN2
XN_6129,PROTEIN2
XN_6130,PROTEIN2
XN_6131,PROTEIN2
XN_6132,PROTEIN2
XN_6133,PROTEIN2
XN_6134,PROTEIN2
XN_6135,PROTEIN2
XN_6136,PROTEIN2
XN_6137,PROTEIN2
XN_6138,PROTEIN2
XN_6139,PROTEIN2
XN_6140,PROTEIN2
XN_6141,PROTEIN2
XN_6142,PROTEIN2
XN_6143,PROTEIN2
XN_6144,PROTEIN2
XN_6145,PROTEIN2
XN_6146,PROTEIN2
XN_6147,PROTEIN2
XN_6148,PROTEIN2
XN_6149,PROTEIN2
XN_6150,PROTEIN2
XN_6151,PROTEIN2
XN_6152,PROTEIN2
XN_6153,PROTEIN2
XN_6154,PROTEIN2
XN_6155,PROTEIN2
XN_6156,PROTEIN2
XN_6157,PROTEIN2
XN_6158,PROTEIN2
XN_6159,PROTEIN2
XN_6160,PROTEIN2
XN_6161,PROTEIN2
XN_6162,PROTEIN2
XN_6163,PROTEIN2
XN_6164,PROTEIN2
XN_6165,PROTEIN2
XN_6166,PROTEIN2
XN_6167,PROTEIN2
XN_6168,PROTEIN2
XN_6169,PROTEIN2
XN_6170,PROTEIN2
XN_6171,PROTEIN2
XN_6172,PROTEIN2
XN_6173,PROTEIN2
XN_6174,PROTEIN2
XN_6175,PROTEIN2
XN_6176,PROTEIN2
XN_6177,PROTEIN2
XN_6178,PROTEIN2
XN_6179,PROTEIN2
XN_6180,PROTEIN2
XN_6181,PROTEIN2
XN_6182,PROTEIN2
XN_6183,PROTEIN2
XN_6184,PROTEIN2
XN_6185,PROTEIN2
XN_6186,PROTEIN2
XN_6187,PROTEIN2
XN_6188,PROTEIN2
XN_6189,PROTEIN2
XN_6190,PROTEIN2
XN_6191,PROTEIN2
XN_6192,PROTEIN2
XN_6193,PROTEIN2
XN_6194,PROTEIN2
XN_6195,PROTEIN2
XN_6196,PROTEIN2
XN_6197,PROTEIN2
XN_6198,PROTEIN2
XN_6199,PROTEIN2
XN_6200,PROTEIN2
XN_6201,PROTEIN2
XN_6202,PROTEIN2
XN_6203,PROTEIN2
XN_6204,PROTEIN2
XN_6205,PROTEIN2
XN_6206,PROTEIN2
XN_6207,PROTEIN2
XN_6208,PROTEIN2
XN_6209,PROTEIN2
XN_6210,PROTEIN2
XN_6211,PROTEIN2
XN_6212,PROTEIN2
XN_6213,PROTEIN2
XN_6214,PROTEIN2
XN_6215,PROTEIN2
XN_6216,PROTEIN2
XN_6217,PROTEIN2
XN_6218,PROTEIN2
XN_6219,PROTEIN2
XN_6220,PROTEIN2
XN_6221,PROTEIN2
XN_6222,PROTEIN2
XN_6223,PROTEIN2
XN_6224,PROTEIN2
XN_6225,PROTEIN2
XN_6226,PROTEIN2
XN_6227,PROTEIN2
XN_6228,PROTEIN2
XN_6229,PROTEIN2
XN_6230,PROTEIN2
XN_6231,PROTEIN2
XN_6232,PROTEIN2
XN_6233,PROTEIN2
XN_6234,PROTEIN2
XN_6235,PROTEIN2
XN_6236,PROTEIN2
XN_6237,PROTEIN2
XN_6238,PROTEIN2
XN_6239,PROTEIN2
XN_6240,PROTEIN2
XN_6241,PROTEIN2
XN_6242,PROTEIN2
XN_6243,PROTEIN2
XN_6244,PROTEIN2
XN_6245,PROTEIN2
XN_6246,PROTEIN2
XN_6247,PROTEIN2
XN_6248,PROTEIN2
XN_6249,PROTEIN2
XN_6250,PROTEIN2
XN_6251,PROTEIN2
XN_6252,PROTEIN2
XN_6253,PROTEIN2
XN_6254,PROTEIN2
XN_6255,PROTEIN2
XN_6256,PROTEIN2
XN_6257,PROTEIN2
XN_6258,PROTEIN2
XN_6259,PROTEIN2
XN_6260,PROTEIN2
XN_6261,PROTEIN2
XN_6262,PROTEIN2
XN_6263,PROTEIN2
XN_6264,PROTEIN2
XN_6265,PROTEIN2
XN_6266,PROTEIN2
XN_6267,PROTEIN2
XN_6268,PROTEIN2
XN_6269,PROTEIN2
XN_6270,PROTEIN2
XN_6271,PROTEIN2
XN_6272,PROTEIN2
XN_6273,PROTEIN2
XN_6274,PROTEIN2
XN_6275,PROTEIN2
XN_6276,PROTEIN2
XN_6277,PROTEIN2
XN_6278,PROTEIN2
XN_6279,PROTEIN2
XN_6280,PROTEIN2
XN_6281,PROTEIN2
XN_6282,PROTEIN2
XN_6283,PROTEIN2
XN_6284,PROTEIN2
XN_6285,PROTEIN2
XN_6286,PROTEIN2
XN_6287,PROTEIN2
XN_6288,PROTEIN2
XN_6289,PROTEIN2
XN_6290,PROTEIN2
XN_6291,PROTEIN2
XN_6292,PROTEIN2
XN_6293,PROTEIN2
XN_6294,PROTEIN2
XN_6295,PROTEIN2
XN_6296,PROTEIN2
XN_6297,PROTEIN2
XN_6298,PROTEIN2
XN_6299,PROTEIN2
XN_6300,PROTEIN2
XN_6301,PROTEIN2
XN_6302,PROTEIN2
XN_6303,PROTEIN2
XN_6304,PROTEIN2
XN_6305,PROTEIN2
XN_6306,PROTEIN2
XN_6307,PROTEIN2
XN_6308,PROTEIN2
XN_6309,PROTEIN2
XN_6310,PROTEIN2
XN_6311,PROTEIN2
XN_6312,PROTEIN2
XN_6313,PROTEIN2
XN_6314,PROTEIN2
XN_6315,PROTEIN2
XN_6316,PROTEIN2
XN_6317,PROTEIN2
XN_6318,PROTEIN2
XN_6319,PROTEIN2
XN_6320,PROTEIN2
XN_6321,PROTEIN2
XN_6322,PROTEIN2
XN_6323,PROTEIN2
XN_6324,PROTEIN2
XN_6325,PROTEIN2
XN_6326,PROTEIN2
XN_6327,PROTEIN2
XN_6328,PROTEIN2
XN_6329,PROTEIN2
XN_6330,PROTEIN2
XN_6331,PROTEIN2
XN_6332,PROTEIN2
XN_6333,PROTEIN2
XN_6334,PROTEIN2
XN_6335,PROTEIN2
XN_6336,PROTEIN2
XN_6337,PROTEIN2
XN_6338,PROTEIN2
XN_6339,PROTEIN2
XN_6340,PROTEIN2
XN_6341,PROTEIN2
XN_6342,PROTEIN2
XN_6343,PROTEIN2
XN_6344,PROTEIN2
XN_6345,PROTEIN2
XN_6346,PROTEIN2
XN_6347,PROTEIN2
XN_6348,PROTEIN2
XN_6349,PROTEIN2
XN_6350,PROTEIN2
XN_6351,PROTEIN2
XN_6352,PROTEIN2
XN_6353,PROTEIN2
XN_6354,PROTEIN2
XN_6355,PROTEIN2
XN_6356,PROTEIN2
XN_6357,PROTEIN2
XN_6358,PROTEIN2
XN_6359,PROTEIN2
XN_6360,PROTEIN2
XN_6361,PROTEIN2
XN_6362,PROTEIN2
XN_6363,PROTEIN2
XN_6364,PROTEIN2
XN_6365,PROTEIN2
XN_6366,PROTEIN2
XN_6367,PROTEIN2
XN_6368,PROTEIN2
XN_6369,PROTEIN2
XN_6370,PROTEIN2
XN_6371,PROTEIN2
XN_6372,PROTEIN2
XN_6373,PROTEIN2
XN_6374,PROTEIN2
XN_6375,PROTEIN2
XN_6376,PROTEIN2
XN_6377,PROTEIN2
XN_6378,PROTEIN2
XN_6379,PROTEIN2
XN_6380,PROTEIN2
XN_6381,PROTEIN2
XN_6382,PROTEIN2
XN_6383,PROTEIN2
XN_6384,PROTEIN2
XN_6385,PROTEIN2
XN_6386,PROTEIN2
XN_6387,PROTEIN2
XN_6388,PROTEIN2
XN_6389,PROTEIN2
XN_6390,PROTEIN2
XN_6391,PROTEIN2
XN_6392,PROTEIN2
XN_6393,PROTEIN2
XN_6394,PROTEIN2
XN_6395,PROTEIN2
XN_6396,PROTEIN2
XN_6397,PROTEIN2
XN_6398,PROTEIN2
XN_6399,PROTEIN2
XN_6400,PROTEIN2
XN_6401,PROTEIN2
XN_6402,PROTEIN2
XN_6403,PROTEIN2
XN_6404,PROTEIN2
XN_6405,PROTEIN2
XN_6406,PROTEIN2
XN_6407,PROTEIN2
XN_6408,PROTEIN2
XN_6409,PROTEIN2
XN_6410,PROTEIN2
XN_6411,PROTEIN2
XN_6412,PROTEIN2
XN_6413,PROTEIN2
XN_6414,PROTEIN2
XN_6415,PROTEIN2
XN_6416,PROTEIN2
XN_6417,PROTEIN2
XN_6418,PROTEIN2
XN_6419,PROTEIN2
XN_6420,PROTEIN2
XN_6421,PROTEIN2
XN_6422,PROTEIN2
XN_6423,PROTEIN2
XN_6424,PROTEIN2
XN_6425,PROTEIN2
XN_6426,PROTEIN2
XN_6427,PROTEIN2
XN_6428,PROTEIN2
XN_6429,PROTEIN2
XN_6430,PROTEIN2
XN_6431,PROTEIN2
XN_6432,PROTEIN2
XN_6433,PROTEIN2
XN_6434,PROTEIN2
XN_6435,PROTEIN2
XN_6436,PROTEIN2
XN_6437,PROTEIN2
XN_6438,PROTEIN2
XN_6439,PROTEIN2
XN_6440,PROTEIN2
XN_6441,PROTEIN2
XN_6442,PROTEIN2
XN_6443,PROTEIN2
XN_6444,PROTEIN2
XN_6445,PROTEIN2
XN_6446,PROTEIN2
XN_6447,PROTEIN2
XN_6448,PROTEIN2
XN_6449,PROTEIN2
XN_6450,PROTEIN2
XN_6451,PROTEIN2
XN_6452,PROTEIN2
XN_6453,PROTEIN2
XN_6454,PROTEIN2
XN_6455,PROTEIN2
XN_6456,PROTEIN2
XN_6457,PROTEIN2
XN_6458,PROTEIN2
XN_6459,PROTEIN2
XN_6460,PROTEIN2
XN_6461,PROTEIN2
XN_6462,PROTEIN2
XN_6463,PROTEIN2
XN_6464,PROTEIN2
XN_6465,PROTEIN2
XN_6466,PROTEIN2
XN_6467,PROTEIN2
XN_6468,PROTEIN2
XN_6469,PROTEIN2
XN_6470,PROTEIN2
XN_6471,PROTEIN2
XN_6472,PROTEIN2
XN_6473,PROTEIN2
XN_6474,PROTEIN2
XN_6475,PROTEIN2
XN_6476,PROTEIN2
XN_6477,PROTEIN2
XN_6478,PROTEIN2
XN_6479,PROTEIN2
XN_6480,PROTEIN2
XN_6481,PROTEIN2
XN_6482,PROTEIN2
XN_6483,PROTEIN2
XN_6484,PROTEIN2
XN_6485,PROTEIN2
XN_6486,PROTEIN2
XN_6487,PROTEIN2
XN_6488,PROTEIN2
XN_6489,PROTEIN2
XN_6490,PROTEIN2
XN_6491,PROTEIN2
XN_6492,PROTEIN2
XN_6493,PROTEIN2
XN_6494,PROTEIN2
XN_6495,PROTEIN2
XN_6496,PROTEIN2
XN_6497,PROTEIN2
XN_6498,PROTEIN2
XN_6499,PROTEIN2
XN_6500,PROTEIN2
XN_6501,PROTEIN2
XN_6502,PROTEIN2
XN_6503,PROTEIN2
XN_6504,PROTEIN2
XN_6505,PROTEIN2
XN_6506,PROTEIN2
XN_6507,PROTEIN2
XN_6508,PROTEIN2
XN_6509,PROTEIN2
XN_6510,PROTEIN2
XN_6511,PROTEIN2
XN_6512,PROTEIN2
XN_6513,PROTEIN2
XN_6514,PROTEIN2
XN_6515,PROTEIN2
XN_6516,PROTEIN2
XN_6517,PROTEIN2
XN_6518,PROTEIN2
XN_6519,PROTEIN2
XN_6520,PROTEIN2
XN_6521,PROTEIN2
XN_6522,PROTEIN2
XN_6523,PROTEIN2
XN_6524,PROTEIN2
XN_6525,PROTEIN2
XN_6526,PROTEIN2
XN_6527,PROTEIN2
XN_6528,PROTEIN2
XN_6529,PROTEIN2
XN_6530,PROTEIN2
XN_6531,PROTEIN2
XN_6532,PROTEIN2
XN_6533,PROTEIN2
XN_6534,PROTEIN2
XN_6535,PROTEIN2
XN_6536,PROTEIN2
XN_6537,PROTEIN2
XN_6538,PROTEIN2
XN_6539,PROTEIN2
XN_6540,PROTEIN2
XN_6541,PROTEIN2
XN_6542,PROTEIN2
XN_6543,PROTEIN2
XN_6544,PROTEIN2
XN_6545,PROTEIN2
XN_6546,PROTEIN2
XN_6547,PROTEIN2
XN_6548,PROTEIN2
XN_6549,PROTEIN2
XN_6550,PROTEIN2
XN_6551,PROTEIN2
XN_6552,PROTEIN2
XN_6553,PROTEIN2
XN_6554,PROTEIN2
XN_6555,PROTEIN2
XN_6556,PROTEIN2
XN_6557,PROTEIN2
XN_6558,PROTEIN2
XN_6559,PROTEIN2
XN_6560,PROTEIN2
XN_6561,PROTEIN2
XN_6562,PROTEIN2
XN_6563,PROTEIN2
XN_6564,PROTEIN2
XN_6565,PROTEIN2
XN_6566,PROTEIN2
XN_6567,PROTEIN2
XN_6568,PROTEIN2
XN_6569,PROTEIN2
XN_6570,PROTEIN2
XN_6571,PROTEIN2
XN_6572,PROTEIN2
XN_6573,PROTEIN2
XN_6574,PROTEIN2
XN_6575,PROTEIN2
XN_6576,PROTEIN2
XN_6577,PROTEIN2
XN_6578,PROTEIN2
XN_6579,PROTEIN2
XN_6580,PROTEIN2
XN_6581,PROTEIN2
XN_6582,PROTEIN2
XN_6583,PROTEIN2
XN_6584,PROTEIN2
XN_6585,PROTEIN2
XN_6586,PROTEIN2
XN_6587,PROTEIN2
XN_6588,PROTEIN2
XN_6589,PROTEIN2
XN_6590,PROTEIN2
XN_6591,PROTEIN2
XN_6592,PROTEIN2
XN_6593,PROTEIN2
XN_6594,PROTEIN2
XN_6595,PROTEIN2
XN_6596,PROTEIN2
XN_6597,PROTEIN2
XN_6598,PROTEIN2
XN_6599,PROTEIN2
XN_6600,PROTEIN2
XN_6601,PROTEIN2
XN_6602,PROTEIN2
XN_6603,PROTEIN2
XN_6604,PROTEIN2
XN_6605,PROTEIN2
XN_6606,PROTEIN2
XN_6607,PROTEIN2
XN_6608,PROTEIN2
XN_6609,PROTEIN2
XN_6610,PROTEIN2
XN_6611,PROTEIN2
XN_6612,PROTEIN2
XN_6613,PROTEIN2
XN_6614,PROTEIN2
XN_6615,PROTEIN2
XN_6616,PROTEIN2
XN_6617,PROTEIN2
XN_6618,PROTEIN2
XN_6619,PROTEIN2
XN_6620,PROTEIN2
XN_6621,PROTEIN2
XN_6622,PROTEIN2
XN_6623,PROTEIN2
XN_6624,PROTEIN2
XN_6625,PROTEIN2
XN_6626,PROTEIN2
XN_6627,PROTEIN2
XN_6628,PROTEIN2
XN_6629,PROTEIN2
XN_6630,PROTEIN2
XN_6631,PROTEIN2
XN_6632,PROTEIN2
XN_6633,PROTEIN2
XN_6634,PROTEIN2
XN_6635,PROTEIN2
XN_6636,PROTEIN2
XN_6637,PROTEIN2
XN_6638,PROTEIN2
XN_6639,PROTEIN2
XN_6640,PROTEIN2
XN_6641,PROTEIN2
XN_6642,PROTEIN2
XN_6643,PROTEIN2
XN_6644,PROTEIN2
XN_6645,PROTEIN2
XN_6646,PROTEIN2
XN_6647,PROTEIN2
XN_6648,PROTEIN2
XN_6649,PROTEIN2
XN_6650,PROTEIN2
XN_6651,PROTEIN2
XN_6652,PROTEIN2
XN_6653,PROTEIN2
XN_6654,PROTEIN2
XN_6655,PROTEIN2
XN_6656,PROTEIN2
XN_6657,PROTEIN2
XN_6658,PROTEIN2
XN_6659,PROTEIN2
XN_6660,PROTEIN2
XN_6661,PROTEIN2
XN_6662,PROTEIN2
XN_6663,PROTEIN2
XN_6664,PROTEIN2
XN_6665,PROTEIN2
XN_6666,PROTEIN2
XN_6667,PROTEIN2
XN_6668,PROTEIN2
XN_6669,PROTEIN2
XN_6670,PROTEIN2
XN_6671,PROTEIN2
XN_6672,PROTEIN2
XN_6673,PROTEIN2
XN_6674,PROTEIN2
XN_6675,PROTEIN2
XN_6676,PROTEIN2
XN_6677,PROTEIN2
XN_6678,PROTEIN2
XN_6679,PROTEIN2
XN_6680,PROTEIN2
XN_6681,PROTEIN2
XN_6682,PROTEIN2
XN_6683,PROTEIN2
XN_6684,PROTEIN2
XN_6685,PROTEIN2
XN_6686,PROTEIN2
XN_6687,PROTEIN2
XN_6688,PROTEIN2
XN_6689,PROTEIN2
XN_6690,PROTEIN2
XN_6691,PROTEIN2
XN_6692,PROTEIN2
XN_6693,PROTEIN2
XN_6694,PROTEIN2
XN_6695,PROTEIN2
XN_6696,PROTEIN2
XN_6697,PROTEIN2
XN_6698,PROTEIN2
XN_6699,PROTEIN2
XN_6700,PROTEIN2
XN_6701,PROTEIN2
XN_6702,PROTEIN2
XN_6703,PROTEIN2
XN_6704,PROTEIN2
XN_6705,PROTEIN2
XN_6706,PROTEIN2
XN_6707,PROTEIN2
XN_6708,PROTEIN2
XN_6709,PROTEIN2
XN_6710,PROTEIN2
XN_6711,PROTEIN2
XN_6712,PROTEIN2
XN_6713,PROTEIN2
XN_6714,PROTEIN2
XN_6715,PROTEIN2
XN_6716,PROTEIN2
XN_6717,PROTEIN2
XN_6718,PROTEIN2
XN_6719,PROTEIN2
XN_6720,PROTEIN2
XN_6721,PROTEIN2
XN_6722,PROTEIN2
XN_6723,PROTEIN2
XN_6724,PROTEIN2
XN_6725,PROTEIN2
XN_6726,PROTEIN2
XN_6727,PROTEIN2
XN_6728,PROTEIN2
XN_6729,PROTEIN2
XN_6730,PROTEIN2
XN_6731,PROTEIN2
XN_6732,PROTEIN2
XN_6733,PROTEIN2
XN_6734,PROTEIN2
XN_6735,PROTEIN2
XN_6736,PROTEIN2
XN_6737,PROTEIN2
XN_6738,PROTEIN2
XN_6739,PROTEIN2
XN_6740,PROTEIN2
XN_6741,PROTEIN2
XN_6742,PROTEIN2
XN_6743,PROTEIN2
XN_6744,PROTEIN2
XN_6745,PROTEIN2
XN_6746,PROTEIN2
XN_6747,PROTEIN2
XN_6748,PROTEIN2
XN_6749,PROTEIN2
XN_6750,PROTEIN2
XN_6751,PROTEIN2
XN_6752,PROTEIN2
XN_6753,PROTEIN2
XN_6754,PROTEIN2
XN_6755,PROTEIN2
XN_6756,PROTEIN2
XN_6757,PROTEIN2
XN_6758,PROTEIN2
XN_6759,PROTEIN2
XN_6760,PROTEIN2
XN_6761,PROTEIN2
XN_6762,PROTEIN2
XN_6763,PROTEIN2
XN_6764,PROTEIN2
XN_6765,PROTEIN2
XN_6766,PROTEIN2
XN_6767,PROTEIN2
XN_6768,PROTEIN2
XN_6769,PROTEIN2
XN_6770,PROTEIN2
XN_6771,PROTEIN2
XN_6772,PROTEIN2
XN_6773,PROTEIN2
XN_6774,PROTEIN2
XN_6775,PROTEIN2
XN_6776,PROTEIN2
XN_6777,PROTEIN2
XN_6778,PROTEIN2
XN_6779,PROTEIN2
XN_6780,PROTEIN2
XN_6781,PROTEIN2
XN_6782,PROTEIN2
XN_6783,PROTEIN2
XN_6784,PROTEIN2
XN_6785,PROTEIN2
XN_6786,PROTEIN2
XN_6787,PROTEIN2
XN_6788,PROTEIN2
XN_6789,PROTEIN2
XN_6790,PROTEIN2
XN_6791,PROTEIN2
XN_6792,PROTEIN2
XN_6793,PROTEIN2
XN_6794,PROTEIN2
XN_6795,PROTEIN2
XN_6796,PROTEIN2
XN_6797,PROTEIN2
XN_6798,PROTEIN2
XN_6799,PROTEIN2
XN_6800,PROTEIN2
XN_6801,PROTEIN2
XN_6802,PROTEIN2
XN_6803,PROTEIN2
XN_6804,PROTEIN2
XN_6805,PROTEIN2
XN_6806,PROTEIN2
XN_6807,PROTEIN2
XN_6808,PROTEIN2
XN_6809,PROTEIN2
XN_6810,PROTEIN2
XN_6811,PROTEIN2
XN_6812,PROTEIN2
XN_6813,PROTEIN2
XN_6814,PROTEIN2
XN_6815,PROTEIN2
XN_6816,PROTEIN2
XN_6817,PROTEIN2
XN_6818,PROTEIN2
XN_6819,PROTEIN2
XN_6820,PROTEIN2
XN_6821,PROTEIN2
XN_6822,PROTEIN2
XN_6823,PROTEIN2
XN_6824,PROTEIN2
XN_6825,PROTEIN2
XN_6826,PROTEIN2
XN_6827,PROTEIN2
XN_6828,PROTEIN2
XN_6829,PROTEIN2
XN_6830,PROTEIN2
XN_6831,PROTEIN2
XN_6832,PROTEIN2
XN_6833,PROTEIN2
XN_6834,PROTEIN2
XN_6835,PROTEIN2
XN_6836,PROTEIN2
XN_6837,PROTEIN2
XN_6838,PROTEIN2
XN_6839,PROTEIN2
XN_6840,PROTEIN2
XN_6841,PROTEIN2
XN_6842,PROTEIN2
XN_6843,PROTEIN2
XN_6844,PROTEIN2
XN_6845,PROTEIN2
XN_6846,PROTEIN2
XN_6847,PROTEIN2
XN_6848,PROTEIN2
XN_6849,PROTEIN2
XN_6850,PROTEIN2
XN_6851,PROTEIN2
XN_6852,PROTEIN2
XN_6853,PROTEIN2
XN_6854,PROTEIN2
XN_6855,PROTEIN2
XN_6856,PROTEIN2
XN_6857,PROTEIN2
XN_6858,PROTEIN2
XN_6859,PROTEIN2
XN_6860,PROTEIN2
XN_6861,PROTEIN2
XN_6862,PROTEIN2
XN_6863,PROTEIN2
XN_6864,PROTEIN2
XN_6865,PROTEIN2
XN_6866,PROTEIN2
XN_6867,PROTEIN2
XN_6868,PROTEIN2
XN_6869,PROTEIN2
XN_6870,PROTEIN2
XN_6871,PROTEIN2
XN_6872,PROTEIN2
XN_6873,PROTEIN2
XN_6874,PROTEIN2
XN_6875,PROTEIN2
XN_6876,PROTEIN2
XN_6877,PROTEIN2
XN_6878,PROTEIN2
XN_6879,PROTEIN2
XN_6880,PROTEIN2
XN_6881,PROTEIN2
XN_6882,PROTEIN2
XN_6883,PROTEIN2
XN_6884,PROTEIN2
XN_6885,PROTEIN2
XN_6886,PROTEIN2
XN_6887,PROTEIN2
XN_6888,PROTEIN2
XN_6889,PROTEIN2
XN_6890,PROTEIN2
XN_6891,PROTEIN2
XN_6892,PROTEIN2
XN_6893,PROTEIN2
XN_6894,PROTEIN2
XN_6895,PROTEIN2
XN_6896,PROTEIN2
XN_6897,PROTEIN2
XN_6898,PROTEIN2
XN_6899,PROTEIN2
XN_6900,PROTEIN2
XN_6901,PROTEIN2
XN_6902,PROTEIN2
XN_6903,PROTEIN2
XN_6904,PROTEIN2
XN_6905,PROTEIN2
XN_6906,PROTEIN2
XN_6907,PROTEIN2
XN_6908,PROTEIN2
XN_6909,PROTEIN2
XN_6910,PROTEIN2
XN_6911,PROTEIN2
XN_6912,PROTEIN2
XN_6913,PROTEIN2
XN_6914,PROTEIN2
XN_6915,PROTEIN2
XN_6916,PROTEIN2
XN_6917,PROTEIN2
XN_6918,PROTEIN2
XN_6919,PROTEIN2
XN_6920,PROTEIN2
XN_6921,PROTEIN2
XN_6922,PROTEIN2
XN_6923,PROTEIN2
XN_6924,PROTEIN2
XN_6925,PROTEIN2
XN_6926,PROTEIN2
XN_6927,PROTEIN2
XN_6928,PROTEIN2
XN_6929,PROTEIN2
XN_6930,PROTEIN2
XN_6931,PROTEIN2
XN_6932,PROTEIN2
XN_6933,PROTEIN2
XN_6934,PROTEIN2
XN_6935,PROTEIN2
XN_6936,PROTEIN2
XN_6937,PROTEIN2
XN_6938,PROTEIN2
XN_6939,PROTEIN2
XN_6940,PROTEIN2
XN_6941,PROTEIN2
XN_6942,PROTEIN2
XN_6943,PROTEIN2
XN_6944,PROTEIN2
XN_6945,PROTEIN2
XN_6946,PROTEIN2
XN_6947,PROTEIN2
XN_6948,PROTEIN2
XN_6949,PROTEIN2
XN_6950,PROTEIN2
XN_6951,PROTEIN2
XN_6952,PROTEIN2
XN_6953,PROTEIN2
XN_6954,PROTEIN2
XN_6955,PROTEIN2
XN_6956,PROTEIN2
XN_6957,PROTEIN2
XN_6958,PROTEIN2
XN_6959,PROTEIN2
XN_6960,PROTEIN2
XN_6961,PROTEIN2
XN_6962,PROTEIN2
XN_6963,PROTEIN2
XN_6964,PROTEIN2
XN_6965,PROTEIN2
XN_6966,PROTEIN2
XN_6967,PROTEIN2
XN_6968,PROTEIN2
XN_6969,PROTEIN2
XN_6970,PROTEIN2
XN_6971,PROTEIN2
XN_6972,PROTEIN2
XN_6973,PROTEIN2
XN_6974,PROTEIN2
XN_6975,PROTEIN2
XN_6976,PROTEIN2
XN_6977,PROTEIN2
XN_6978,PROTEIN2
XN_6979,PROTEIN2
XN_6980,PROTEIN2
XN_6981,PROTEIN2
XN_6982,PROTEIN2
XN_6983,PROTEIN2
XN_6984,PROTEIN2
XN_6985,PROTEIN2
XN_6986,PROTEIN2
XN_6987,PROTEIN2
XN_6988,PROTEIN2
XN_6989,PROTEIN2
XN_6990,PROTEIN2
XN_6991,PROTEIN2
XN_6992,PROTEIN2
XN_6993,PROTEIN2
XN_6994,PROTEIN2
XN_6995,PROTEIN2
XN_6996,PROTEIN2
XN_6997,PROTEIN2
XN_6998,PROTEIN2
XN_6999,PROTEIN2
XN_7000,PROTEIN2
XN_7001,PROTEIN2
XN_7002,PROTEIN2
XN_7003,PROTEIN2
XN_7004,PROTEIN2
XN_7005,PROTEIN2
XN_7006,PROTEIN2
XN_7007,PROTEIN2
XN_7008,PROTEIN2
XN_7009,PROTEIN2
XN_7010,PROTEIN2
XN_7011,PROTEIN2
XN_7012,PROTEIN2
XN_7013,PROTEIN2
XN_7014,PROTEIN2
XN_7015,PROTEIN2
XN_7016,PROTEIN2
XN_7017,PROTEIN2
XN_7018,PROTEIN2
XN_7019,PROTEIN2
XN_7020,PROTEIN2
XN_7021,PROTEIN2
XN_7022,PROTEIN2
XN_7023,PROTEIN2
XN_7024,PROTEIN2
XN_7025,PROTEIN2
XN_7026,PROTEIN2
XN_7027,PROTEIN2
XN_7028,PROTEIN2
XN_7029,PROTEIN2
XN_7030,PROTEIN2
XN_7031,PROTEIN2
XN_7032,PROTEIN2
XN_7033,PROTEIN2
XN_7034,PROTEIN2
XN_7035,PROTEIN2
XN_7036,PROTEIN2
XN_7037,PROTEIN2
XN_7038,PROTEIN2
XN_7039,PROTEIN2
XN_7040,PROTEIN2
XN_7041,PROTEIN2
XN_7042,PROTEIN2
XN_7043,PROTEIN2
XN_7044,PROTEIN2
XN_7045,PROTEIN2
XN_7046,PROTEIN2
XN_7047,PROTEIN2
XN_7048,PROTEIN2
XN_7049,PROTEIN2
XN_7050,PROTEIN2
XN_7051,PROTEIN2
XN_7052,PROTEIN2
XN_7053,PROTEIN2
XN_7054,PROTEIN2
XN_7055,PROTEIN2
XN_7056,PROTEIN2
XN_7057,PROTEIN2
XN_7058,PROTEIN2
XN_7059,PROTEIN2
XN_7060,PROTEIN2
XN_7061,PROTEIN2
XN_7062,PROTEIN2
XN_7063,PROTEIN2
