nodo:ID,:LABEL
N_7073,PROTEIN
N_7074,PROTEIN
N_7075,PROTEIN
N_7076,PROTEIN
N_7077,PROTEIN
N_7078,PROTEIN
N_7079,PROTEIN
N_7080,PROTEIN
N_7081,PROTEIN
N_7082,PROTEIN
N_7083,PROTEIN
N_7084,PROTEIN
N_7085,PROTEIN
N_7086,PROTEIN
N_7087,PROTEIN
N_7088,PROTEIN
N_7089,PROTEIN
N_7090,PROTEIN
N_7091,PROTEIN
N_7092,PROTEIN
N_7093,PROTEIN
N_7094,PROTEIN
N_7095,PROTEIN
N_7096,PROTEIN
N_7097,PROTEIN
N_7098,PROTEIN
N_7099,PROTEIN
N_7100,PROTEIN
N_7101,PROTEIN
N_7102,PROTEIN
N_7103,PROTEIN
N_7104,PROTEIN
N_7105,PROTEIN
N_7106,PROTEIN
N_7107,PROTEIN
N_7108,PROTEIN
N_7109,PROTEIN
N_7110,PROTEIN
N_7111,PROTEIN
N_7112,PROTEIN
N_7113,PROTEIN
N_7114,PROTEIN
N_7115,PROTEIN
N_7116,PROTEIN
N_7117,PROTEIN
N_7118,PROTEIN
N_7119,PROTEIN
N_7120,PROTEIN
N_7121,PROTEIN
N_7122,PROTEIN
N_7123,PROTEIN
N_7124,PROTEIN
N_7125,PROTEIN
N_7126,PROTEIN
N_7127,PROTEIN
N_7128,PROTEIN
N_7129,PROTEIN
N_7130,PROTEIN
N_7131,PROTEIN
N_7132,PROTEIN
N_7133,PROTEIN
N_7134,PROTEIN
N_7135,PROTEIN
N_7136,PROTEIN
N_7137,PROTEIN
N_7138,PROTEIN
N_7139,PROTEIN
N_7140,PROTEIN
N_7141,PROTEIN
N_7142,PROTEIN
N_7143,PROTEIN
N_7144,PROTEIN
N_7145,PROTEIN
N_7146,PROTEIN
N_7147,PROTEIN
N_7148,PROTEIN
N_7149,PROTEIN
N_7150,PROTEIN
N_7151,PROTEIN
N_7152,PROTEIN
N_7153,PROTEIN
N_7154,PROTEIN
N_7155,PROTEIN
N_7156,PROTEIN
N_7157,PROTEIN
N_7158,PROTEIN
N_7159,PROTEIN
N_7160,PROTEIN
N_7161,PROTEIN
N_7162,PROTEIN
N_7163,PROTEIN
N_7164,PROTEIN
N_7165,PROTEIN
N_7166,PROTEIN
N_7167,PROTEIN
N_7168,PROTEIN
N_7169,PROTEIN
N_7170,PROTEIN
N_7171,PROTEIN
N_7172,PROTEIN
N_7173,PROTEIN
N_7174,PROTEIN
N_7175,PROTEIN
N_7176,PROTEIN
N_7177,PROTEIN
N_7178,PROTEIN
N_7179,PROTEIN
N_7180,PROTEIN
N_7181,PROTEIN
N_7182,PROTEIN
N_7183,PROTEIN
N_7184,PROTEIN
N_7185,PROTEIN
N_7186,PROTEIN
N_7187,PROTEIN
N_7188,PROTEIN
N_7189,PROTEIN
N_7190,PROTEIN
N_7191,PROTEIN
N_7192,PROTEIN
N_7193,PROTEIN
N_7194,PROTEIN
N_7195,PROTEIN
N_7196,PROTEIN
N_7197,PROTEIN
N_7198,PROTEIN
N_7199,PROTEIN
N_7200,PROTEIN
N_7201,PROTEIN
N_7202,PROTEIN
N_7203,PROTEIN
N_7204,PROTEIN
N_7205,PROTEIN
N_7206,PROTEIN
N_7207,PROTEIN
N_7208,PROTEIN
N_7209,PROTEIN
N_7210,PROTEIN
N_7211,PROTEIN
N_7212,PROTEIN
N_7213,PROTEIN
N_7214,PROTEIN
N_7215,PROTEIN
N_7216,PROTEIN
N_7217,PROTEIN
N_7218,PROTEIN
N_7219,PROTEIN
N_7220,PROTEIN
N_7221,PROTEIN
N_7222,PROTEIN
N_7223,PROTEIN
N_7224,PROTEIN
N_7225,PROTEIN
N_7226,PROTEIN
N_7227,PROTEIN
N_7228,PROTEIN
N_7229,PROTEIN
N_7230,PROTEIN
N_7231,PROTEIN
N_7232,PROTEIN
N_7233,PROTEIN
N_7234,PROTEIN
N_7235,PROTEIN
N_7236,PROTEIN
N_7237,PROTEIN
N_7238,PROTEIN
N_7239,PROTEIN
N_7240,PROTEIN
N_7241,PROTEIN
N_7242,PROTEIN
N_7243,PROTEIN
N_7244,PROTEIN
N_7245,PROTEIN
N_7246,PROTEIN
N_7247,PROTEIN
N_7248,PROTEIN
N_7249,PROTEIN
N_7250,PROTEIN
N_7251,PROTEIN
N_7252,PROTEIN
N_7253,PROTEIN
N_7254,PROTEIN
N_7255,PROTEIN
N_7256,PROTEIN
N_7257,PROTEIN
N_7258,PROTEIN
N_7259,PROTEIN
N_7260,PROTEIN
N_7261,PROTEIN
N_7262,PROTEIN
N_7263,PROTEIN
N_7264,PROTEIN
N_7265,PROTEIN
N_7266,PROTEIN
N_7267,PROTEIN
N_7268,PROTEIN
N_7269,PROTEIN
N_7270,PROTEIN
N_7271,PROTEIN
N_7272,PROTEIN
N_7273,PROTEIN
N_7274,PROTEIN
N_7275,PROTEIN
N_7276,PROTEIN
N_7277,PROTEIN
N_7278,PROTEIN
N_7279,PROTEIN
N_7280,PROTEIN
N_7281,PROTEIN
N_7282,PROTEIN
N_7283,PROTEIN
N_7284,PROTEIN
N_7285,PROTEIN
N_7286,PROTEIN
N_7287,PROTEIN
N_7288,PROTEIN
N_7289,PROTEIN
N_7290,PROTEIN
N_7291,PROTEIN
N_7292,PROTEIN
N_7293,PROTEIN
N_7294,PROTEIN
N_7295,PROTEIN
N_7296,PROTEIN
N_7297,PROTEIN
N_7298,PROTEIN
N_7299,PROTEIN
N_7300,PROTEIN
N_7301,PROTEIN
N_7302,PROTEIN
N_7303,PROTEIN
N_7304,PROTEIN
N_7305,PROTEIN
N_7306,PROTEIN
N_7307,PROTEIN
N_7308,PROTEIN
N_7309,PROTEIN
N_7310,PROTEIN
N_7311,PROTEIN
N_7312,PROTEIN
N_7313,PROTEIN
N_7314,PROTEIN
N_7315,PROTEIN
N_7316,PROTEIN
N_7317,PROTEIN
N_7318,PROTEIN
N_7319,PROTEIN
N_7320,PROTEIN
N_7321,PROTEIN
N_7322,PROTEIN
N_7323,PROTEIN
N_7324,PROTEIN
N_7325,PROTEIN
N_7326,PROTEIN
N_7327,PROTEIN
N_7328,PROTEIN
N_7329,PROTEIN
N_7330,PROTEIN
N_7331,PROTEIN
N_7332,PROTEIN
N_7333,PROTEIN
N_7334,PROTEIN
N_7335,PROTEIN
N_7336,PROTEIN
N_7337,PROTEIN
N_7338,PROTEIN
N_7339,PROTEIN
N_7340,PROTEIN
N_7341,PROTEIN
N_7342,PROTEIN
N_7343,PROTEIN
N_7344,PROTEIN
N_7345,PROTEIN
N_7346,PROTEIN
N_7347,PROTEIN
N_7348,PROTEIN
N_7349,PROTEIN
N_7350,PROTEIN
N_7351,PROTEIN
N_7352,PROTEIN
N_7353,PROTEIN
N_7354,PROTEIN
N_7355,PROTEIN
N_7356,PROTEIN
N_7357,PROTEIN
N_7358,PROTEIN
N_7359,PROTEIN
N_7360,PROTEIN
N_7361,PROTEIN
N_7362,PROTEIN
N_7363,PROTEIN
N_7364,PROTEIN
N_7365,PROTEIN
N_7366,PROTEIN
N_7367,PROTEIN
N_7368,PROTEIN
N_7369,PROTEIN
N_7370,PROTEIN
N_7371,PROTEIN
N_7372,PROTEIN
N_7373,PROTEIN
N_7374,PROTEIN
N_7375,PROTEIN
N_7376,PROTEIN
N_7377,PROTEIN
N_7378,PROTEIN
N_7379,PROTEIN
N_7380,PROTEIN
N_7381,PROTEIN
N_7382,PROTEIN
N_7383,PROTEIN
N_7384,PROTEIN
N_7385,PROTEIN
N_7386,PROTEIN
N_7387,PROTEIN
N_7388,PROTEIN
N_7389,PROTEIN
N_7390,PROTEIN
N_7391,PROTEIN
N_7392,PROTEIN
N_7393,PROTEIN
N_7394,PROTEIN
N_7395,PROTEIN
N_7396,PROTEIN
N_7397,PROTEIN
N_7398,PROTEIN
N_7399,PROTEIN
N_7400,PROTEIN
N_7401,PROTEIN
N_7402,PROTEIN
N_7403,PROTEIN
N_7404,PROTEIN
N_7405,PROTEIN
N_7406,PROTEIN
N_7407,PROTEIN
N_7408,PROTEIN
N_7409,PROTEIN
N_7410,PROTEIN
N_7411,PROTEIN
N_7412,PROTEIN
N_7413,PROTEIN
N_7414,PROTEIN
N_7415,PROTEIN
N_7416,PROTEIN
N_7417,PROTEIN
N_7418,PROTEIN
N_7419,PROTEIN
N_7420,PROTEIN
N_7421,PROTEIN
N_7422,PROTEIN
N_7423,PROTEIN
N_7424,PROTEIN
N_7425,PROTEIN
N_7426,PROTEIN
N_7427,PROTEIN
N_7428,PROTEIN
N_7429,PROTEIN
N_7430,PROTEIN
N_7431,PROTEIN
N_7432,PROTEIN
N_7433,PROTEIN
N_7434,PROTEIN
N_7435,PROTEIN
N_7436,PROTEIN
N_7437,PROTEIN
N_7438,PROTEIN
N_7439,PROTEIN
N_7440,PROTEIN
N_7441,PROTEIN
N_7442,PROTEIN
N_7443,PROTEIN
N_7444,PROTEIN
N_7445,PROTEIN
N_7446,PROTEIN
N_7447,PROTEIN
N_7448,PROTEIN
N_7449,PROTEIN
N_7450,PROTEIN
N_7451,PROTEIN
N_7452,PROTEIN
N_7453,PROTEIN
N_7454,PROTEIN
N_7455,PROTEIN
N_7456,PROTEIN
N_7457,PROTEIN
N_7458,PROTEIN
N_7459,PROTEIN
N_7460,PROTEIN
N_7461,PROTEIN
N_7462,PROTEIN
N_7463,PROTEIN
N_7464,PROTEIN
N_7465,PROTEIN
N_7466,PROTEIN
N_7467,PROTEIN
N_7468,PROTEIN
N_7469,PROTEIN
N_7470,PROTEIN
N_7471,PROTEIN
N_7472,PROTEIN
N_7473,PROTEIN
N_7474,PROTEIN
N_7475,PROTEIN
N_7476,PROTEIN
N_7477,PROTEIN
N_7478,PROTEIN
N_7479,PROTEIN
N_7480,PROTEIN
N_7481,PROTEIN
N_7482,PROTEIN
N_7483,PROTEIN
N_7484,PROTEIN
N_7485,PROTEIN
N_7486,PROTEIN
N_7487,PROTEIN
N_7488,PROTEIN
N_7489,PROTEIN
N_7490,PROTEIN
N_7491,PROTEIN
N_7492,PROTEIN
N_7493,PROTEIN
N_7494,PROTEIN
N_7495,PROTEIN
N_7496,PROTEIN
N_7497,PROTEIN
N_7498,PROTEIN
N_7499,PROTEIN
N_7500,PROTEIN
N_7501,PROTEIN
N_7502,PROTEIN
N_7503,PROTEIN
N_7504,PROTEIN
N_7505,PROTEIN
N_7506,PROTEIN
N_7507,PROTEIN
N_7508,PROTEIN
N_7509,PROTEIN
N_7510,PROTEIN
N_7511,PROTEIN
N_7512,PROTEIN
N_7513,PROTEIN
N_7514,PROTEIN
N_7515,PROTEIN
N_7516,PROTEIN
N_7517,PROTEIN
N_7518,PROTEIN
N_7519,PROTEIN
N_7520,PROTEIN
N_7521,PROTEIN
N_7522,PROTEIN
N_7523,PROTEIN
N_7524,PROTEIN
N_7525,PROTEIN
N_7526,PROTEIN
N_7527,PROTEIN
N_7528,PROTEIN
N_7529,PROTEIN
N_7530,PROTEIN
N_7531,PROTEIN
N_7532,PROTEIN
N_7533,PROTEIN
N_7534,PROTEIN
N_7535,PROTEIN
N_7536,PROTEIN
N_7537,PROTEIN
N_7538,PROTEIN
N_7539,PROTEIN
N_7540,PROTEIN
N_7541,PROTEIN
N_7542,PROTEIN
N_7543,PROTEIN
N_7544,PROTEIN
N_7545,PROTEIN
N_7546,PROTEIN
N_7547,PROTEIN
N_7548,PROTEIN
N_7549,PROTEIN
N_7550,PROTEIN
N_7551,PROTEIN
N_7552,PROTEIN
N_7553,PROTEIN
N_7554,PROTEIN
N_7555,PROTEIN
N_7556,PROTEIN
N_7557,PROTEIN
N_7558,PROTEIN
N_7559,PROTEIN
N_7560,PROTEIN
N_7561,PROTEIN
N_7562,PROTEIN
N_7563,PROTEIN
N_7564,PROTEIN
N_7565,PROTEIN
N_7566,PROTEIN
N_7567,PROTEIN
N_7568,PROTEIN
N_7569,PROTEIN
N_7570,PROTEIN
N_7571,PROTEIN
N_7572,PROTEIN
N_7573,PROTEIN
N_7574,PROTEIN
N_7575,PROTEIN
N_7576,PROTEIN
N_7577,PROTEIN
N_7578,PROTEIN
N_7579,PROTEIN
N_7580,PROTEIN
N_7581,PROTEIN
N_7582,PROTEIN
N_7583,PROTEIN
N_7584,PROTEIN
N_7585,PROTEIN
N_7586,PROTEIN
N_7587,PROTEIN
N_7588,PROTEIN
N_7589,PROTEIN
N_7590,PROTEIN
N_7591,PROTEIN
N_7592,PROTEIN
N_7593,PROTEIN
N_7594,PROTEIN
N_7595,PROTEIN
N_7596,PROTEIN
N_7597,PROTEIN
N_7598,PROTEIN
N_7599,PROTEIN
N_7600,PROTEIN
N_7601,PROTEIN
N_7602,PROTEIN
N_7603,PROTEIN
N_7604,PROTEIN
N_7605,PROTEIN
N_7606,PROTEIN
N_7607,PROTEIN
N_7608,PROTEIN
N_7609,PROTEIN
N_7610,PROTEIN
N_7611,PROTEIN
N_7612,PROTEIN
N_7613,PROTEIN
N_7614,PROTEIN
N_7615,PROTEIN
N_7616,PROTEIN
N_7617,PROTEIN
N_7618,PROTEIN
N_7619,PROTEIN
N_7620,PROTEIN
N_7621,PROTEIN
N_7622,PROTEIN
N_7623,PROTEIN
N_7624,PROTEIN
N_7625,PROTEIN
N_7626,PROTEIN
N_7627,PROTEIN
N_7628,PROTEIN
N_7629,PROTEIN
N_7630,PROTEIN
N_7631,PROTEIN
N_7632,PROTEIN
N_7633,PROTEIN
N_7634,PROTEIN
N_7635,PROTEIN
N_7636,PROTEIN
N_7637,PROTEIN
N_7638,PROTEIN
N_7639,PROTEIN
N_7640,PROTEIN
N_7641,PROTEIN
N_7642,PROTEIN
N_7643,PROTEIN
N_7644,PROTEIN
N_7645,PROTEIN
N_7646,PROTEIN
N_7647,PROTEIN
N_7648,PROTEIN
N_7649,PROTEIN
N_7650,PROTEIN
N_7651,PROTEIN
N_7652,PROTEIN
N_7653,PROTEIN
N_7654,PROTEIN
N_7655,PROTEIN
N_7656,PROTEIN
N_7657,PROTEIN
N_7658,PROTEIN
N_7659,PROTEIN
N_7660,PROTEIN
N_7661,PROTEIN
N_7662,PROTEIN
N_7663,PROTEIN
N_7664,PROTEIN
N_7665,PROTEIN
N_7666,PROTEIN
N_7667,PROTEIN
N_7668,PROTEIN
N_7669,PROTEIN
N_7670,PROTEIN
N_7671,PROTEIN
N_7672,PROTEIN
N_7673,PROTEIN
N_7674,PROTEIN
N_7675,PROTEIN
N_7676,PROTEIN
N_7677,PROTEIN
N_7678,PROTEIN
N_7679,PROTEIN
N_7680,PROTEIN
N_7681,PROTEIN
N_7682,PROTEIN
N_7683,PROTEIN
N_7684,PROTEIN
N_7685,PROTEIN
N_7686,PROTEIN
N_7687,PROTEIN
N_7688,PROTEIN
N_7689,PROTEIN
N_7690,PROTEIN
N_7691,PROTEIN
N_7692,PROTEIN
N_7693,PROTEIN
N_7694,PROTEIN
N_7695,PROTEIN
N_7696,PROTEIN
N_7697,PROTEIN
N_7698,PROTEIN
N_7699,PROTEIN
N_7700,PROTEIN
N_7701,PROTEIN
N_7702,PROTEIN
N_7703,PROTEIN
N_7704,PROTEIN
N_7705,PROTEIN
N_7706,PROTEIN
N_7707,PROTEIN
N_7708,PROTEIN
N_7709,PROTEIN
N_7710,PROTEIN
N_7711,PROTEIN
N_7712,PROTEIN
N_7713,PROTEIN
N_7714,PROTEIN
N_7715,PROTEIN
N_7716,PROTEIN
N_7717,PROTEIN
N_7718,PROTEIN
N_7719,PROTEIN
N_7720,PROTEIN
N_7721,PROTEIN
N_7722,PROTEIN
N_7723,PROTEIN
N_7724,PROTEIN
N_7725,PROTEIN
N_7726,PROTEIN
N_7727,PROTEIN
N_7728,PROTEIN
N_7729,PROTEIN
N_7730,PROTEIN
N_7731,PROTEIN
N_7732,PROTEIN
N_7733,PROTEIN
N_7734,PROTEIN
N_7735,PROTEIN
N_7736,PROTEIN
N_7737,PROTEIN
N_7738,PROTEIN
N_7739,PROTEIN
N_7740,PROTEIN
N_7741,PROTEIN
N_7742,PROTEIN
N_7743,PROTEIN
N_7744,PROTEIN
N_7745,PROTEIN
N_7746,PROTEIN
N_7747,PROTEIN
N_7748,PROTEIN
N_7749,PROTEIN
N_7750,PROTEIN
N_7751,PROTEIN
N_7752,PROTEIN
N_7753,PROTEIN
N_7754,PROTEIN
N_7755,PROTEIN
N_7756,PROTEIN
N_7757,PROTEIN
N_7758,PROTEIN
N_7759,PROTEIN
N_7760,PROTEIN
N_7761,PROTEIN
N_7762,PROTEIN
N_7763,PROTEIN
N_7764,PROTEIN
N_7765,PROTEIN
N_7766,PROTEIN
N_7767,PROTEIN
N_7768,PROTEIN
N_7769,PROTEIN
N_7770,PROTEIN
N_7771,PROTEIN
N_7772,PROTEIN
N_7773,PROTEIN
N_7774,PROTEIN
N_7775,PROTEIN
N_7776,PROTEIN
N_7777,PROTEIN
N_7778,PROTEIN
N_7779,PROTEIN
N_7780,PROTEIN
N_7781,PROTEIN
N_7782,PROTEIN
N_7783,PROTEIN
N_7784,PROTEIN
N_7785,PROTEIN
N_7786,PROTEIN
N_7787,PROTEIN
N_7788,PROTEIN
N_7789,PROTEIN
N_7790,PROTEIN
N_7791,PROTEIN
N_7792,PROTEIN
N_7793,PROTEIN
N_7794,PROTEIN
N_7795,PROTEIN
N_7796,PROTEIN
N_7797,PROTEIN
N_7798,PROTEIN
N_7799,PROTEIN
N_7800,PROTEIN
N_7801,PROTEIN
N_7802,PROTEIN
N_7803,PROTEIN
N_7804,PROTEIN
N_7805,PROTEIN
N_7806,PROTEIN
N_7807,PROTEIN
N_7808,PROTEIN
N_7809,PROTEIN
N_7810,PROTEIN
N_7811,PROTEIN
N_7812,PROTEIN
N_7813,PROTEIN
N_7814,PROTEIN
N_7815,PROTEIN
N_7816,PROTEIN
N_7817,PROTEIN
N_7818,PROTEIN
N_7819,PROTEIN
N_7820,PROTEIN
N_7821,PROTEIN
N_7822,PROTEIN
N_7823,PROTEIN
N_7824,PROTEIN
N_7825,PROTEIN
N_7826,PROTEIN
N_7827,PROTEIN
N_7828,PROTEIN
N_7829,PROTEIN
N_7830,PROTEIN
N_7831,PROTEIN
N_7832,PROTEIN
N_7833,PROTEIN
N_7834,PROTEIN
N_7835,PROTEIN
N_7836,PROTEIN
N_7837,PROTEIN
N_7838,PROTEIN
N_7839,PROTEIN
N_7840,PROTEIN
N_7841,PROTEIN
N_7842,PROTEIN
N_7843,PROTEIN
N_7844,PROTEIN
N_7845,PROTEIN
N_7846,PROTEIN
N_7847,PROTEIN
N_7848,PROTEIN
N_7849,PROTEIN
N_7850,PROTEIN
N_7851,PROTEIN
N_7852,PROTEIN
N_7853,PROTEIN
N_7854,PROTEIN
N_7855,PROTEIN
N_7856,PROTEIN
N_7857,PROTEIN
N_7858,PROTEIN
N_7859,PROTEIN
N_7860,PROTEIN
N_7861,PROTEIN
N_7862,PROTEIN
N_7863,PROTEIN
N_7864,PROTEIN
N_7865,PROTEIN
N_7866,PROTEIN
N_7867,PROTEIN
N_7868,PROTEIN
N_7869,PROTEIN
N_7870,PROTEIN
N_7871,PROTEIN
N_7872,PROTEIN
N_7873,PROTEIN
N_7874,PROTEIN
N_7875,PROTEIN
N_7876,PROTEIN
N_7877,PROTEIN
N_7878,PROTEIN
N_7879,PROTEIN
N_7880,PROTEIN
N_7881,PROTEIN
N_7882,PROTEIN
N_7883,PROTEIN
N_7884,PROTEIN
N_7885,PROTEIN
N_7886,PROTEIN
N_7887,PROTEIN
N_7888,PROTEIN
N_7889,PROTEIN
N_7890,PROTEIN
N_7891,PROTEIN
N_7892,PROTEIN
N_7893,PROTEIN
N_7894,PROTEIN
N_7895,PROTEIN
N_7896,PROTEIN
N_7897,PROTEIN
N_7898,PROTEIN
N_7899,PROTEIN
N_7900,PROTEIN
N_7901,PROTEIN
N_7902,PROTEIN
N_7903,PROTEIN
N_7904,PROTEIN
N_7905,PROTEIN
N_7906,PROTEIN
N_7907,PROTEIN
N_7908,PROTEIN
N_7909,PROTEIN
N_7910,PROTEIN
N_7911,PROTEIN
N_7912,PROTEIN
N_7913,PROTEIN
N_7914,PROTEIN
N_7915,PROTEIN
N_7916,PROTEIN
N_7917,PROTEIN
N_7918,PROTEIN
N_7919,PROTEIN
N_7920,PROTEIN
N_7921,PROTEIN
N_7922,PROTEIN
N_7923,PROTEIN
N_7924,PROTEIN
N_7925,PROTEIN
N_7926,PROTEIN
N_7927,PROTEIN
N_7928,PROTEIN
N_7929,PROTEIN
N_7930,PROTEIN
N_7931,PROTEIN
N_7932,PROTEIN
N_7933,PROTEIN
N_7934,PROTEIN
N_7935,PROTEIN
N_7936,PROTEIN
N_7937,PROTEIN
N_7938,PROTEIN
N_7939,PROTEIN
N_7940,PROTEIN
N_7941,PROTEIN
N_7942,PROTEIN
N_7943,PROTEIN
N_7944,PROTEIN
N_7945,PROTEIN
N_7946,PROTEIN
N_7947,PROTEIN
N_7948,PROTEIN
N_7949,PROTEIN
N_7950,PROTEIN
N_7951,PROTEIN
N_7952,PROTEIN
N_7953,PROTEIN
N_7954,PROTEIN
N_7955,PROTEIN
N_7956,PROTEIN
N_7957,PROTEIN
N_7958,PROTEIN
N_7959,PROTEIN
N_7960,PROTEIN
N_7961,PROTEIN
N_7962,PROTEIN
N_7963,PROTEIN
N_7964,PROTEIN
N_7965,PROTEIN
N_7966,PROTEIN
N_7967,PROTEIN
N_7968,PROTEIN
N_7969,PROTEIN
N_7970,PROTEIN
N_7971,PROTEIN
N_7972,PROTEIN
N_7973,PROTEIN
N_7974,PROTEIN
N_7975,PROTEIN
N_7976,PROTEIN
N_7977,PROTEIN
N_7978,PROTEIN
N_7979,PROTEIN
N_7980,PROTEIN
N_7981,PROTEIN
N_7982,PROTEIN
N_7983,PROTEIN
N_7984,PROTEIN
N_7985,PROTEIN
N_7986,PROTEIN
N_7987,PROTEIN
N_7988,PROTEIN
N_7989,PROTEIN
N_7990,PROTEIN
N_7991,PROTEIN
N_7992,PROTEIN
N_7993,PROTEIN
N_7994,PROTEIN
N_7995,PROTEIN
N_7996,PROTEIN
N_7997,PROTEIN
N_7998,PROTEIN
N_7999,PROTEIN
N_8000,PROTEIN
N_8001,PROTEIN
N_8002,PROTEIN
N_8003,PROTEIN
N_8004,PROTEIN
N_8005,PROTEIN
N_8006,PROTEIN
N_8007,PROTEIN
N_8008,PROTEIN
N_8009,PROTEIN
N_8010,PROTEIN
N_8011,PROTEIN
N_8012,PROTEIN
N_8013,PROTEIN
N_8014,PROTEIN
N_8015,PROTEIN
N_8016,PROTEIN
N_8017,PROTEIN
N_8018,PROTEIN
N_8019,PROTEIN
N_8020,PROTEIN
N_8021,PROTEIN
N_8022,PROTEIN
N_8023,PROTEIN
N_8024,PROTEIN
N_8025,PROTEIN
N_8026,PROTEIN
N_8027,PROTEIN
N_8028,PROTEIN
N_8029,PROTEIN
N_8030,PROTEIN
N_8031,PROTEIN
N_8032,PROTEIN
N_8033,PROTEIN
N_8034,PROTEIN
N_8035,PROTEIN
N_8036,PROTEIN
N_8037,PROTEIN
N_8038,PROTEIN
N_8039,PROTEIN
N_8040,PROTEIN
N_8041,PROTEIN
N_8042,PROTEIN
N_8043,PROTEIN
N_8044,PROTEIN
N_8045,PROTEIN
N_8046,PROTEIN
N_8047,PROTEIN
N_8048,PROTEIN
N_8049,PROTEIN
N_8050,PROTEIN
N_8051,PROTEIN
N_8052,PROTEIN
N_8053,PROTEIN
N_8054,PROTEIN
N_8055,PROTEIN
N_8056,PROTEIN
N_8057,PROTEIN
N_8058,PROTEIN
N_8059,PROTEIN
N_8060,PROTEIN
N_8061,PROTEIN
N_8062,PROTEIN
N_8063,PROTEIN
N_8064,PROTEIN
N_8065,PROTEIN
N_8066,PROTEIN
N_8067,PROTEIN
N_8068,PROTEIN
N_8069,PROTEIN
N_8070,PROTEIN
N_8071,PROTEIN
N_8072,PROTEIN
N_8073,PROTEIN
N_8074,PROTEIN
N_8075,PROTEIN
N_8076,PROTEIN
N_8077,PROTEIN
N_8078,PROTEIN
N_8079,PROTEIN
N_8080,PROTEIN
N_8081,PROTEIN
N_8082,PROTEIN
N_8083,PROTEIN
N_8084,PROTEIN
N_8085,PROTEIN
N_8086,PROTEIN
N_8087,PROTEIN
N_8088,PROTEIN
N_8089,PROTEIN
N_8090,PROTEIN
N_8091,PROTEIN
N_8092,PROTEIN
N_8093,PROTEIN
N_8094,PROTEIN
N_8095,PROTEIN
N_8096,PROTEIN
N_8097,PROTEIN
N_8098,PROTEIN
N_8099,PROTEIN
N_8100,PROTEIN
N_8101,PROTEIN
N_8102,PROTEIN
N_8103,PROTEIN
N_8104,PROTEIN
N_8105,PROTEIN
N_8106,PROTEIN
N_8107,PROTEIN
N_8108,PROTEIN
N_8109,PROTEIN
N_8110,PROTEIN
N_8111,PROTEIN
N_8112,PROTEIN
N_8113,PROTEIN
N_8114,PROTEIN
N_8115,PROTEIN
N_8116,PROTEIN
N_8117,PROTEIN
N_8118,PROTEIN
N_8119,PROTEIN
N_8120,PROTEIN
N_8121,PROTEIN
N_8122,PROTEIN
N_8123,PROTEIN
N_8124,PROTEIN
N_8125,PROTEIN
N_8126,PROTEIN
N_8127,PROTEIN
N_8128,PROTEIN
N_8129,PROTEIN
N_8130,PROTEIN
N_8131,PROTEIN
N_8132,PROTEIN
N_8133,PROTEIN
N_8134,PROTEIN
N_8135,PROTEIN
N_8136,PROTEIN
N_8137,PROTEIN
N_8138,PROTEIN
N_8139,PROTEIN
N_8140,PROTEIN
N_8141,PROTEIN
N_8142,PROTEIN
N_8143,PROTEIN
N_8144,PROTEIN
N_8145,PROTEIN
N_8146,PROTEIN
N_8147,PROTEIN
N_8148,PROTEIN
N_8149,PROTEIN
N_8150,PROTEIN
N_8151,PROTEIN
N_8152,PROTEIN
N_8153,PROTEIN
N_8154,PROTEIN
N_8155,PROTEIN
N_8156,PROTEIN
N_8157,PROTEIN
N_8158,PROTEIN
N_8159,PROTEIN
N_8160,PROTEIN
N_8161,PROTEIN
N_8162,PROTEIN
N_8163,PROTEIN
N_8164,PROTEIN
N_8165,PROTEIN
N_8166,PROTEIN
N_8167,PROTEIN
N_8168,PROTEIN
N_8169,PROTEIN
N_8170,PROTEIN
N_8171,PROTEIN
N_8172,PROTEIN
N_8173,PROTEIN
N_8174,PROTEIN
N_8175,PROTEIN
N_8176,PROTEIN
N_8177,PROTEIN
N_8178,PROTEIN
N_8179,PROTEIN
N_8180,PROTEIN
N_8181,PROTEIN
N_8182,PROTEIN
N_8183,PROTEIN
N_8184,PROTEIN
N_8185,PROTEIN
N_8186,PROTEIN
N_8187,PROTEIN
N_8188,PROTEIN
N_8189,PROTEIN
N_8190,PROTEIN
N_8191,PROTEIN
N_8192,PROTEIN
N_8193,PROTEIN
N_8194,PROTEIN
N_8195,PROTEIN
N_8196,PROTEIN
N_8197,PROTEIN
N_8198,PROTEIN
N_8199,PROTEIN
N_8200,PROTEIN
N_8201,PROTEIN
N_8202,PROTEIN
N_8203,PROTEIN
N_8204,PROTEIN
N_8205,PROTEIN
N_8206,PROTEIN
N_8207,PROTEIN
N_8208,PROTEIN
N_8209,PROTEIN
N_8210,PROTEIN
N_8211,PROTEIN
N_8212,PROTEIN
N_8213,PROTEIN
N_8214,PROTEIN
N_8215,PROTEIN
N_8216,PROTEIN
N_8217,PROTEIN
N_8218,PROTEIN
N_8219,PROTEIN
N_8220,PROTEIN
N_8221,PROTEIN
N_8222,PROTEIN
N_8223,PROTEIN
N_8224,PROTEIN
N_8225,PROTEIN
N_8226,PROTEIN
N_8227,PROTEIN
N_8228,PROTEIN
N_8229,PROTEIN
N_8230,PROTEIN
N_8231,PROTEIN
N_8232,PROTEIN
N_8233,PROTEIN
N_8234,PROTEIN
N_8235,PROTEIN
N_8236,PROTEIN
N_8237,PROTEIN
